24h_volume
6162463.0
40287449.0
1326196326.0
43235094.0
8976424.0
143678395.0
48697099.0
11440253.0
2843059.0
14140774.0
1726553.0
15693285.0
3821494.0
12673226.0
7600165.0
6123881.0
109830513.0
3059468.0
17641285.0
3503.42
2243276.0
2580206.0
15540182.0
1431339.0
11703582.0
11186869.0
6416.99
71885529.0
6481180.0
42667.91
16026155.0
21346445.0
126343198.0
7071983.0
8343005.0
38070293.0
5991169.0
45061838.0
40405418.0
52212880.0
109251651.0
14206660.0
8017450.0
3849460.0
8366250.0
3179625.0
4624558.0
29731985.0
685965.0
2065790.0
33025947.0
862651.0
25282592.0
21546674.0
18982568.0
10252044.0
7688360.0
32211271.0
7724520.0
107293.0
58407751.0
17537941.0
4398496.0
15582614.0
3032734.0
35862409.0
28204447.0
38526780.0
2224285.0
7991761.0
182478529.0
13535131.0
22022827.0
4569339.0
4629323.0
15377424.0
1147300.0
3559341.0
4382013.0
7274677.0
5098371.0
6272018.0
4296268.0
46857218.0
191301772.0
3253.9
54700.31
380193.0
58160962.0
5082786.0
4957635.0
1483133.0
4120965.0
6771412.0
15009057.0
2875621.0
31404911.0
3113291.0
15865086.0
232874.0
1644847.0
3864455.0
18881863.0
1481745.0
945449.0
590959.0
505356.0
9350241.0
5247599.0
107256.0
23687001.0
1195100.0
16935581.0
8255024.0
128316.0
1366910.0
1229192.0
1292731.0
2234800.0
21823319.0
1215991.0
535237.0
172723.0
737205.0
29389338.0
1093047.0
100410.0
41252022.0
886336.0
4578538.0
7104908.0
25806815.0
2216118.0
29384442.0
5301268.0
876536.0
2381151.0
25892084.0
12922826.0
1755865.0
179427.0
13867876.0
0.0
13275096.0
12106980.0
18604900.0
2749604.0
4643750.0
7430205.0
22218089.0
200132514.0
133516.0
179309.0
189402.0
3041.72
1069360.0
95258.1
32828560.0
464074.0
6449965.0
27805515.0
5292541.0
2316593.0
4743523.0
23819831.0
3193483.0
11751380.0
6019119.0
7405255.0
9196680.0
1193005.0
24421512.0
2418035.0
11166637.0
35127631.0
810741.0
30233.26
44383919.0
9721665.0
28297857.0
7068380.0
1309490.0
854759.0
8304162.0
853332.0
1838591.0
9656824.0
3811883.0
19698.74
3006803.0
5125254.0
13715452.0
10610367.0
1429792.0
24704.16
2762350.0
10096292.0
8581305.0
53854854.0
8376366.0
10770376.0
3633167.0
4429411.0
10611478.0
232010.0
4190176.0
3389005.0
1850449.0
4912504.0
6103029.0
113190.0
99300009.0
11013168.0
2276212.0
444955.0
5201034.0
1026416.0
8159278.0
7769662.0
448935.0
3442729.0
105821.0
153521893.0
910181.0
480261670.0
53097.41
121569.0
12492929.0
4735954.0
1702240.0
823683.0
8450530.0
5049393.0
1741028.0
7904878.0
58902495.0
365249.0
2928863.0
9846521.0
7300330.0
22972045.0
3498225.0
3388475.0
200162.0
176858.0
420336.0
818771.0
893982.0
594392.0
4391814.0
57235927.0
709787.0
72974143.0
10518480.0
550846.0
295233.0
770929.0
7896532.0
1223986.0
16874472.0
133497.0
13047215.0
5174312.0
8210647.0
14792090.0
7197240.0
2532869.0
4464667.0
8958942.0
37129.53
1500542.0
9851172.0
223101.0
1012855.0
51980.14
1379488.0
1527291.0
207110.0
16.65
593740.0
868150.0
197146.0
1152459.0
331202.0
1480880.0
207236.0
406765.0
4125819.0
1492924.0
3964149.0
58152200.0
3240870.0
3841586.0
905540.0
598873.0
280435.0
5128.17
221837.0
601191.0
3953320.0
580990.0
6277598.0
445046.0
2344685.0
295513.0
13601229.0
14382323.0
15140717.0
14838311.0
7298293.0
423218.0
16421385.0
464624.0
20476118020.0
13640408875.0
44131404071.0
1425353937.0
3569816487.0
3642947060.0
1555363904.0
1921988835.0
784436216.0
1386901493.0
665211395.0
3713594658.0
364002532.0
566868455.0
435900196.0
257062192.0
64923668.0
584477121.0
233460109.0
504577854.0
541046078.0
6987747.0
392643350.0
555565709.0
431830570.0
63018114.0
1071771.0
1192569491.0
170494374.0
138333415.0
202509305.0
158548328.0
50736623.0
229754416.0
385577318.0
1054426538.0
139063958.0
254873416.0
163087133.0
162222710.0
4709.81
226027621.0
194035869.0
662240690.0
40036524.0
61428078.0
728914468.0
15926230.0
102779208.0
57656794.0
74557601.0
215095821.0
1167.72
384542700.0
21484397.0
228300347.0
118680955.0
406722278.0
23553216.0
3682195.0
187.54
15319348.0
96980207.0
357248948.0
449533416.0
8314477.0
598834885.0
72096087.0
39217699.0
2193840.0
66326965.0
21373345.0
23608652.0
82946701.0
131240437.0
29386478.0
96692815.0
1489749.0
3708538.0
8987570.0
113142084.0
24411447.0
898844.0
746494395.0
207580189.0
221810.0
5428058.0
69995764.0
6754386.0
108108608.0
48584887.0
165410045.0
3134769.0
22222451.0
42339293.0
71689116.0
99940204.0
6795778.0
92431592.0
12854080.0
132755480.0
162949799.0
46311590.0
7931935.0
2027017.0
5320.09
55258209.0
77859396.0
10725860.0
53815127.0
45825585.0
2877708.0
79795044.0
6067663.0
21594.97
9542402.0
237291070.0
20480550.0
61604038.0
138705772.0
22038867.0
64145152.0
10275356.0
11245178.0
14128670.0
18087546.0
21277459.0
1086957.0
30167523.0
75465179.0
1192417.0
19940200.0
6008234.0
27185040.0
310296.0
14056137.0
36690680.0
6176845.0
15300789.0
7033356.0
2236562.0
62505441.0
3504725.0
1141938.0
49800358.0
44775987.0
3415563.0
2671319.0
25684055.0
241909.0
1766976.0
12086033.0
3788413.0
6575647.0
1358531219.0
9830393.0
8429351.0
26504330.0
24224308.0
36285014.0
52887977.0
8785527.0
84542474.0
717426.0
59460882.0
8458820.0
8089301.0
284039.0
8810942.0
925421.0
74989985.0
2599754.0
46444031.0
4447816.0
16295087.0
130802509.0
10973374.0
45489119.0
665903.0
1863025.0
27492473.0
11148974.0
5885924.0
272633201.0
21491124.0
6548070.0
13531791.0
4195149.0
47028727.0
2189831.0
11664234.0
1321112348.0
148965778.0
19917604.0
52982527.0
10836099.0
8942754.0
1567720.0
12119980.0
5704698.0
21899896.0
2346397.0
1422449.0
2336649.0
26534917.0
10361454.0
6082833.0
879.16
17146649.0
1185789.0
68376375.0
5757297.0
7318364.0
25990848.0
42594303.0
22877952.0
14939.44
9229627.0
38130.88
78640150.0
32845038.0
6363664.0
28934537.0
4306699.0
14507743.0
49984848.0
3120629.0
8080240.0
2778953.0
7788330.0
32498566.0
2789713.0
30688251.0
15366549.0
20578926.0
18218920.0
724098.0
14717552.0
525677.0
8759702.0
58264434.0
9082334.0
255785.0
16517737.0
8733449.0
3788138.0
31170583.0
8916820.0
4569259.0
29766536.0
12162479.0
20305571.0
3078417.0
1278646.0
14908002.0
5313234.0
142769.0
4920583.0
7605916.0
13125747.0
1513662.0
10470382.0
2438281.0
72687776.0
2620710.0
103519781.0
5528279.0
5019344.0
4093358.0
61814649.0
3169278.0
82195466.0
374184.0
36444.53
5488882.0
1673418.0
1142909.0
9464173.0
2206838.0
202892.0
47914853.0
7819981.0
13815815.0
3233.81
20342438.0
62606911.0
19258945.0
182389.0
1480738.0
109283.0
11689099.0
17202782.0
1298850.0
61535.04
121835.0
46298812.0
2583416.0
3832085.0
6824925.0
270143.0
1159883.0
841002.0
1897563.0
417792.0
1060965.0
701074.0
491181.0
1996023.0
15128863.0
22799371.0
596220.0
3175683.0
1488453.0
384674.0
3989138.0
5281032.0
9053682.0
633490.0
14710862.0
6682894.0
30433864.0
1641938.0
270960.0
16831078.0
6019692.0
166864.0
5930373.0
16200954.0
2191914.0
14102206.0
5583658.0
8839438.0
19120535.0
4586490.0
71104.14
911737.0
7810.13
312664.0
889637.0
57945.42
16725771.0
176270.0
10041552.0
34461134.0
10733697.0
4304190.0
3122953.0
2414143.0
9899795.0
1844462.0
14410182.0
7298290.0
4267199.0
5123322.0
8589756.0
206651.0
4063485.0
5728562.0
5872145.0
1307545.0
8895097.0
70589902.0
53533075.0
568520.0
20031921.0
15057752.0
11044304.0
103476.0
3033122.0
6013862.0
60450.88
1138158.0
958190.0
28955029.0
840985.0
2130541.0
6978992.0
8832185.0
1404924.0
226663985.0
24729655.0
5298234.0
24457.53
2598864.0
2935493.0
7275467.0
3409196.0
657631520.0
3149394.0
2890097.0
99965004.0
8687937.0
8201156.0
1981564.0
185688.0
15467623.0
884096.0
15729939.0
244162.0
255036.0
2308543.0
9655123.0
3082745.0
2030435.0
5645716.0
471794.0
147662.0
68193.73
5493212.0
662181.0
3277906.0
13758923.0
10399052.0
1970405.0
4126450.0
1727756.0
1640514.0
5896456.0
9442897.0
189537.0
652966.0
2438408.0
818771.0
5680953.0
11854190.0
55707710.0
208377.0
2844319.0
104480496.0
379297.0
43.49
380133.0
580730.0
1359111.0
7357829.0
1323970.0
56512453.0
1188991.0
3784037.0
138508.0
2393019.0
4539353.0
2890566.0
1092863.0
1150674.0
10080749.0
1930543.0
150984.0
4931153.0
7848894.0
11327787.0
2195840.0
8669227.0
5248814.0
8530801.0
7272167.0
5114354.0
26173.31
1057135.0
1438567.0
334964.0
11843.62
100066.0
264648.0
151228.0
195574.0
671439.0
171651.0
72443.45
706220.0
1211638.0
2618246.0
3893756.0
1140003.0
628756.0
13457578.0
3416278.0
1481120.0
1579870.0
732020.0
2603788.0
2401530.0
261673.0
857448.0
42667.58
4047040.0
523787.0
2657217.0
3591714.0
541918.0
2976839.0
366787.0
13633759.0
9398219.0
20275.07
